,gene,pval,sig,lfc,DEG
440,HCFC1R1,0.0062781437156570145,-3.276090415448586e-11,2.1492020555054703,Not significant
2352,SLC20A1,0.0063076021531432375,-3.379861694116433e-11,2.358299760791836,Not significant
1009,C1QBP,0.0063076021531432375,-3.379861694116433e-11,2.4549654226932764,Not significant
2754,RAB2A,0.0063076021531432375,-3.379861694116433e-11,1.9407623136258692,Not significant
5150,CIAPIN1,0.006337184944657832,-3.468329095891056e-11,1.7572890138337418,Not significant
163,COMP,0.006366892544479425,-3.5589855210143965e-11,-2.2263255091933285,Not significant
1288,FCGR3A,0.006366892544479425,-3.5589855210143965e-11,2.1265747080998882,Not significant
1526,QTRT1,0.006366892544479425,-3.5589855210143965e-11,1.8771474512614819,Not significant
4475,CDK5R1,0.006396725408208236,-3.631483659943871e-11,1.7817597265592786,Not significant
2233,KPNA2,0.006396725408208236,-3.631483659943871e-11,1.937331035053235,Not significant
2494,GNS,0.006396725408208236,-3.631483659943871e-11,2.18025324063863,Not significant
1342,TALDO1,0.006426683992768396,-3.697482231749209e-11,1.966963176739822,Not significant
4155,MESDC2,0.006456768756410263,-3.765071943874122e-11,1.8927465904770473,Not significant
4804,LCK,0.006517318660585532,-3.883375637460462e-11,-1.864089463974481,Not significant
345,WDR45B,0.006517318660585532,-3.883375637460462e-11,1.99731125652559,Not significant
1864,EVL,0.006517318660585532,-3.883375637460462e-11,-1.8644411838550532,Not significant
2157,SDHC,0.006517318660585532,-3.883375637460462e-11,2.2215233940114074,Not significant
1523,BAG6,0.006547784724271559,-3.923877391052059e-11,2.026168019911209,Not significant
3145,SYPL1,0.006547784724271559,-3.923877391052059e-11,2.1369783274958465,Not significant
713,TRAK2,0.006547784724271559,-3.923877391052059e-11,2.2970782470554134,Not significant
132,UBAC2,0.006547784724271559,-3.923877391052059e-11,1.9048134343121088,Not significant
5071,NDUFA5,0.0065783788133491556,-3.96089792248968e-11,2.0413175344574492,Not significant
2570,ATF4,0.006609101392734377,-4.001602184849163e-11,1.8133157860168598,Not significant
3851,SF3A3,0.006609101392734377,-4.001602184849163e-11,1.818754992133997,Not significant
706,MGP,0.006639952928683364,-4.036067248500588e-11,2.327487278640671,Not significant
2940,ENOPH1,0.006639952928683364,-4.036067248500588e-11,1.8333139134549348,Not significant
5118,PELI2,0.006639952928683364,-4.036067248500588e-11,1.751160822356282,Not significant
288,YIF1A,0.006639952928683364,-4.036067248500588e-11,1.9589248513345214,Not significant
4788,HLA-DOA,0.006670933888794576,-4.0634348619988176e-11,-1.8393738883234403,Not significant
3107,WBP11,0.006670933888794576,-4.0634348619988176e-11,2.292441355128255,Not significant
4138,APOPT1,0.00673328595862293,-4.120455545090741e-11,2.3187732081978893,Not significant
2327,SPNS1,0.00676465801026926,-4.144583018301609e-11,2.397433082844293,Not significant
2623,NDUFC1,0.00676465801026926,-4.144583018301609e-11,2.0283948396471763,Not significant
5342,PIK3IP1,0.006827796511981821,-4.185470502879547e-11,-1.9676361497694352,Not significant
2844,OTUB1,0.006859563912092901,-4.2027319645291835e-11,2.0433788477834423,Not significant
3475,EIF2S1,0.006891464047332717,-4.21816120399254e-11,1.9442800000104778,Not significant
666,CSNK1E,0.006923497396120555,-4.231941443488246e-11,2.185679650329321,Not significant
1061,HLA-DMA,0.006923497396120555,-4.231941443488246e-11,-1.5559289539647025,Not significant
4775,ARHGEF11,0.006955664438238505,-4.243551946184415e-11,1.7865810754695992,Not significant
1850,C19orf24,0.006955664438238505,-4.243551946184415e-11,2.205738315250116,Not significant
3410,MED29,0.006955664438238505,-4.243551946184415e-11,1.823693791807886,Not significant
2875,GOLGA7,0.006987965654833751,-4.2533591565183024e-11,1.9237261943059234,Not significant
614,PRMT2,0.007020401528420802,-4.263349589070815e-11,2.2539450612805285,Not significant
5332,TLR10,0.007020401528420802,-4.263349589070815e-11,-1.956274166850576,Not significant
2011,RAB34,0.007020401528420802,-4.263349589070815e-11,2.0415528530203995,Not significant
755,COTL1,0.007052972542883756,-4.2712570742957746e-11,-0.6477807115687408,Not significant
2936,TMEM184B,0.007085679183478538,-4.279309208640702e-11,1.883575935550227,Not significant
1053,SCAMP1,0.007118521936835152,-4.286483804991151e-11,1.7517904789132903,Not significant
3034,JOSD2,0.007118521936835152,-4.286483804991151e-11,1.861062750816628,Not significant
4625,ITPRIPL2,0.007151501290959916,-4.2925108516565136e-11,2.0100222384056297,Not significant
2186,RGS12,0.007151501290959916,-4.2925108516565136e-11,1.9461641574796962,Not significant
1923,ITFG3,0.007151501290959916,-4.2925108516565136e-11,1.870035698294729,Not significant
3454,LRRC1,0.0071846177352377074,-4.297583214130082e-11,1.8069012411433099,Not significant
5388,NBEAL2,0.007217871760434179,-4.302752009350296e-11,-1.7193433650741359,Not significant
1651,ERI3,0.007217871760434179,-4.302752009350296e-11,2.050229504025008,Not significant
3822,G6PD,0.007217871760434179,-4.302752009350296e-11,1.7686037567275752,Not significant
3090,WDR26,0.007251263858698016,-4.306821471258748e-11,2.1282101516345895,Not significant
3386,RIF1,0.007251263858698016,-4.306821471258748e-11,1.9008295853609034,Not significant
2804,NARS,0.007251263858698016,-4.306821471258748e-11,2.1612794777877946,Not significant
4396,CRISPLD1,0.00731846424995085,-4.314439658243763e-11,1.825817570035713,Not significant
1049,HLA-F,0.007352273534172278,-4.3177280149043826e-11,-1.3058055523295904,Not significant
4055,GID8,0.007352273534172278,-4.3177280149043826e-11,1.9465524852232146,Not significant
2967,IGJ,0.007352273534172278,-4.3177280149043826e-11,-1.3854401735895596,Not significant
926,TMCO1,0.00738622287393034,-4.320312412514488e-11,2.0609871248342104,Not significant
52,MYL12B,0.00738622287393034,-4.320312412514488e-11,1.9679956452975338,Not significant
5059,DDB2,0.00738622287393034,-4.320312412514488e-11,1.950646928613271,Not significant
909,AKT1S1,0.007420312768322073,-4.322646084983315e-11,2.4079787548391702,Not significant
3299,CCNDBP1,0.007420312768322073,-4.322646084983315e-11,1.8703390089610932,Not significant
3158,SLBP,0.007420312768322073,-4.322646084983315e-11,2.05725744993054,Not significant
4371,SEC61G,0.007488916224378425,-4.3269952018570374e-11,2.1785562197198107,Not significant
1028,NMRAL1,0.007488916224378425,-4.3269952018570374e-11,1.9766027682874645,Not significant
3425,FLII,0.007488916224378425,-4.3269952018570374e-11,1.842611588442393,Not significant
5317,IPO4,0.007523430791227442,-4.3286538450993434e-11,1.7140069938479487,Not significant
3618,MSL3,0.007558087923083307,-4.330331774890979e-11,-1.8573439560223421,Not significant
5418,STAP1,0.00759288812604654,-4.3318264824639874e-11,-1.9086092804822656,Not significant
1256,APEX1,0.00759288812604654,-4.3318264824639874e-11,2.2874982783513547,Not significant
2770,UBE2E1,0.00759288812604654,-4.3318264824639874e-11,2.0122760468889487,Not significant
4478,PSMG4,0.007627831907624925,-4.3329933186984004e-11,1.781268847376078,Not significant
1457,SH3BP4,0.007662919776735687,-4.3341794414821426e-11,1.789684094707285,Not significant
3276,CEP57,0.007733529820283471,-4.336204529161703e-11,1.7759894416754045,Not significant
4730,CENPM,0.007733529820283471,-4.336204529161703e-11,1.853441308842642,Not significant
4293,GBA,0.0077690530196217085,-4.336966347860204e-11,2.0515700307772846,Not significant
1529,KARS,0.0077690530196217085,-4.336966347860204e-11,2.4081990423497177,Not significant
942,GTSE1,0.007840538346312476,-4.338326049587908e-11,1.7185950008131208,Not significant
262,HMGCS1,0.007840538346312476,-4.338326049587908e-11,2.0556487937011827,Not significant
4146,AHCYL1,0.007876501507081354,-4.3388564296944595e-11,2.072213793803622,Not significant
2565,PANK3,0.007876501507081354,-4.3388564296944595e-11,1.809157659504142,Not significant
3259,C8orf33,0.007912612357449628,-4.339319306878358e-11,1.8329069153154323,Not significant
1857,GTF2A2,0.00794887141768796,-4.339762897512929e-11,1.8671813556603698,Not significant
1110,POFUT1,0.00794887141768796,-4.339762897512929e-11,1.868448846405543,Not significant
1265,THOC7,0.00794887141768796,-4.339762897512929e-11,2.1522163496745814,Not significant
2176,MNT,0.007985279209495856,-4.3401100554008534e-11,1.9189299202018413,Not significant
4248,POLR2G,0.008021836256003804,-4.3404572132887777e-11,2.218400488472292,Not significant
853,ASNSD1,0.008021836256003804,-4.3404572132887777e-11,1.7832439486618195,Not significant
3607,ATHL1,0.008058543081775364,-4.3407465115287147e-11,-1.477308976352996,Not significant
128,PVRL2,0.008058543081775364,-4.3407465115287147e-11,2.0852821395236942,Not significant
5382,AL928768.3,0.008058543081775364,-4.3407465115287147e-11,-1.9330740719620847,Not significant
1745,SLC25A11,0.008058543081775364,-4.3407465115287147e-11,2.2621561224832205,Not significant
3495,CHCHD3,0.008095400212809373,-4.3409779501206644e-11,1.9321739336078665,Not significant
2427,RRM1,0.008095400212809373,-4.3409779501206644e-11,1.9581343029668499,Not significant
2058,TNS2,0.008095400212809373,-4.3409779501206644e-11,1.9475447028382715,Not significant
2239,C1orf86,0.00813240817654198,-4.341190102163285e-11,2.3229808888313217,Not significant
2600,BAHCC1,0.00813240817654198,-4.341190102163285e-11,1.7415453010984807,Not significant
5351,PSD4,0.00813240817654198,-4.341190102163285e-11,-1.8857477567408316,Not significant
4176,PARP9,0.008244342359897596,-4.3417686986431594e-11,1.867562491191693,Not significant
4578,DOCK7,0.008244342359897596,-4.3417686986431594e-11,1.7419807422651092,Not significant
4620,FKBP4,0.008244342359897596,-4.3417686986431594e-11,1.7471145956921585,Not significant
3552,SSU72,0.008281958957607008,-4.341903704488463e-11,2.1622779872616675,Not significant
2955,SPTSSA,0.008281958957607008,-4.341903704488463e-11,1.990445633660418,Not significant
2607,TRAPPC4,0.008319729046829797,-4.342029067059103e-11,1.8906175858998058,Not significant
5302,FGFBP2,0.008357653163670379,-4.3421447863550774e-11,1.7025825868937445,Not significant
3163,TIA1,0.008395731845685218,-4.342241219101723e-11,-0.6863805698987138,Not significant
3955,HPRT1,0.008395731845685218,-4.342241219101723e-11,1.6271560942032237,Not significant
2540,ATP5J2,0.008395731845685218,-4.342241219101723e-11,2.0246433248663163,Not significant
1926,LINC00221,0.008395731845685218,-4.342241219101723e-11,1.7321473824950278,Not significant
33,PNKD,0.008433965631884834,-4.34231836529904e-11,2.0098680878705166,Not significant
4454,DSCR8,0.008433965631884834,-4.34231836529904e-11,1.704041043145879,Not significant
3313,SGCB,0.008433965631884834,-4.34231836529904e-11,1.6690730493670685,Not significant
848,RHOQ,0.008433965631884834,-4.34231836529904e-11,2.026433012335801,Not significant
185,TLE3,0.008433965631884834,-4.34231836529904e-11,-1.1572448853034016,Not significant
626,RPL27,0.008472355062735967,-4.342376224947027e-11,-0.24181976587200715,Not significant
2162,GIT1,0.008510900680163577,-4.3424533711443437e-11,2.142892312999524,Not significant
1165,COL6A2,0.008510900680163577,-4.3424533711443437e-11,-1.1510526220635633,Not significant
2202,ARPC3,0.00854960302755292,-4.342511230792331e-11,-0.13216527598190364,Not significant
5427,LY75,0.00854960302755292,-4.342511230792331e-11,-1.831442618896258,Not significant
795,SPSB1,0.00854960302755292,-4.342511230792331e-11,1.759486345674569,Not significant
1177,SPAG7,0.00854960302755292,-4.342511230792331e-11,2.219903048163164,Not significant
1802,NSUN2,0.008588462649751605,-4.342559447165654e-11,2.0856938708770616,Not significant
4857,RNF19A,0.008627480093071642,-4.342607663538977e-11,2.0165926310494964,Not significant
67,DCTN6,0.00866665590529148,-4.342646236637635e-11,1.799387549202025,Not significant
471,DDX1,0.00866665590529148,-4.342646236637635e-11,1.9599720948164987,Not significant
3519,UPP1,0.00866665590529148,-4.342646236637635e-11,1.7098291647510608,Not significant
576,FAR1,0.00866665590529148,-4.342646236637635e-11,1.875724473170142,Not significant
366,C12orf57,0.008705990635658047,-4.3426848097362934e-11,2.114249721875516,Not significant
4910,SEPT1,0.008745484834888784,-4.342713739560287e-11,-1.7355424582684649,Not significant
4506,ABTB2,0.008745484834888784,-4.342713739560287e-11,1.7387869656042967,Not significant
2344,SLC27A1,0.008745484834888784,-4.342713739560287e-11,1.971585023676212,Not significant
1200,MRPL19,0.008745484834888784,-4.342713739560287e-11,1.8247576336077203,Not significant
3371,PSMD10,0.008785139055173682,-4.3427426693842807e-11,1.8505475674486387,Not significant
1625,EIF3J,0.008785139055173682,-4.3427426693842807e-11,1.9249717413329255,Not significant
203,RPL28,0.008785139055173682,-4.3427426693842807e-11,-0.1340893299833379,Not significant
181,ZYX,0.008864929775040652,-4.3427908857576036e-11,-0.07614941569475775,Not significant
4851,SHMT1,0.008945367242306114,-4.3428294588562616e-11,1.8117712581503183,Not significant
1073,BAG1,0.008945367242306114,-4.3428294588562616e-11,2.0348703177063108,Not significant
767,TCEAL8,0.008985829902391315,-4.3428391021309265e-11,1.8289902152926258,Not significant
3745,BACH1,0.008985829902391315,-4.3428391021309265e-11,1.8327697836169892,Not significant
2513,HDGF,0.008985829902391315,-4.3428391021309265e-11,2.0730789911898033,Not significant
2300,C17orf62,0.009026455927706513,-4.342858388680255e-11,-1.0947320619164413,Not significant
3463,RP11-488L18.10,0.009026455927706513,-4.342858388680255e-11,-1.7434242960476891,Not significant
179,C11orf24,0.009026455927706513,-4.342858388680255e-11,2.0949876956013878,Not significant
2446,BANF1,0.009067245880805675,-4.34286803195492e-11,1.6918294015831281,Not significant
4068,PIK3CB,0.009067245880805675,-4.34286803195492e-11,1.811743439695228,Not significant
1655,DAK,0.009149319828016365,-4.342887318504249e-11,1.7114111330292157,Not significant
4053,VPS35,0.009149319828016365,-4.342887318504249e-11,2.1651014068745518,Not significant
5247,GIMAP7,0.009190604954686342,-4.342887318504249e-11,-1.907741480254907,Not significant
4447,PSMD12,0.009190604954686342,-4.342887318504249e-11,1.8674265219276913,Not significant
4242,ARHGAP28,0.009232056274261111,-4.342896961778914e-11,1.7305355876021844,Not significant
617,RPL13A,0.009232056274261111,-4.342896961778914e-11,-0.10889774028181343,Not significant
1840,IRS2,0.009232056274261111,-4.342896961778914e-11,2.345105314335856,Not significant
688,FAM96B,0.009273674356756917,-4.342906605053578e-11,2.108302661263949,Not significant
1511,SERINC3,0.00931545977368835,-4.342906605053578e-11,2.1254609574978796,Not significant
3211,CHST10,0.00931545977368835,-4.342906605053578e-11,1.7549025231413133,Not significant
2262,ARHGEF2,0.00931545977368835,-4.342906605053578e-11,2.231298316603671,Not significant
782,ECI1,0.00931545977368835,-4.342906605053578e-11,1.9206914142850477,Not significant
4196,SASH1,0.009357413098070255,-4.342916248328243e-11,1.673259646360374,Not significant
2876,SPAG9,0.009357413098070255,-4.342916248328243e-11,2.1550195772240675,Not significant
2199,LAMTOR2,0.009441825768757794,-4.342916248328243e-11,1.964002670527814,Not significant
206,HINT1,0.009441825768757794,-4.342916248328243e-11,1.5279674141019983,Not significant
2102,CCDC25,0.009441825768757794,-4.342916248328243e-11,1.8414598293698252,Not significant
2054,SF3B3,0.009484286268611794,-4.3429258916029074e-11,1.8895754663797477,Not significant
3828,COMMD9,0.009484286268611794,-4.3429258916029074e-11,1.8098151597268732,Not significant
3889,MAGEA2,0.009484286268611794,-4.3429258916029074e-11,1.7260727801484153,Not significant
2182,UGCG,0.009526916983016852,-4.3429258916029074e-11,2.4750063667795548,Not significant
2575,QSER1,0.009526916983016852,-4.3429258916029074e-11,1.7951390686790585,Not significant
1226,HK2,0.009526916983016852,-4.3429258916029074e-11,1.7965811561492582,Not significant
4498,APOL1,0.009526916983016852,-4.3429258916029074e-11,1.767456765093418,Not significant
2051,TUBB4B,0.009569718492517996,-4.3429258916029074e-11,2.0492374102630944,Not significant
2226,BRIX1,0.009569718492517996,-4.3429258916029074e-11,1.7363550719126208,Not significant
3213,TRAPPC3,0.00961269137917202,-4.3429258916029074e-11,2.0480286504779457,Not significant
4784,E2F1,0.009655836226549377,-4.342935534877572e-11,1.6507520530456927,Not significant
