,gene,pval,padj,lfc
2732,Ptgds,7.555251139124462e-18,2.231167149831591e-16,0.981760235497493
3563,Rb1,7.749981716348066e-18,2.268360033131107e-16,-0.4482498650672673
6037,Mob1b,7.749981716348066e-18,2.268360033131107e-16,-0.4806002808687939
6257,Gm37494,7.749981716348066e-18,2.268360033131107e-16,-0.3555185471519149
9322,Rp2,8.017347189835117e-18,2.3396936799126495e-16,-0.38138608456849266
9037,mt-Atp8,8.154423477627309e-18,2.3657393391251313e-16,-0.9646227904971889
4429,Tpm4,8.154423477627309e-18,2.3657393391251313e-16,-0.49742460504266894
228,Zfp606,8.57968274923797e-18,2.481836299362902e-16,-0.35979191308571856
1782,Maip1,8.875273690530677e-18,2.5598566361638485e-16,-0.5150122557348666
5760,Amer3,9.026815814989095e-18,2.5959967691188115e-16,-0.3986711525407385
1878,Zfp609,9.658944004474717e-18,2.769737189457054e-16,-0.4254704048950142
9057,Ric1,9.823683351914616e-18,2.8088352427887656e-16,-0.4062328335708134
3074,6820431F20Rik,9.991195073269483e-18,2.848498353309942e-16,-0.416504672544475
8192,Faap100,1.0161525179384265e-17,2.888734729874958e-16,-0.5438966490374284
7931,Fuk,1.163140323320189e-17,3.29711954687869e-16,-0.43780526367732797
8207,Ltv1,1.2869711814320276e-17,3.637715970830585e-16,-0.31716351895877537
3413,Spats2l,1.3088380852494075e-17,3.6889843810177744e-16,-0.37012540499611113
6048,Il1rapl1,1.4237937316207556e-17,4.001588462194356e-16,-0.4124611996326566
4372,Rps2-ps9,1.5228838178787097e-17,4.267957396678208e-16,-0.4208228674784582
6107,Lgr4,1.6287727258930574e-17,4.551821631994355e-16,-0.383787354584852
2547,Pim2,1.656360474199949e-17,4.61588004824228e-16,-0.5938613117224687
1737,Tmem123,1.6844091996777068e-17,4.680859610227964e-16,-0.41735372009486316
9574,Ppt2,1.8318376561238606e-17,5.076294098608782e-16,-0.6490281041165478
656,Arntl,1.8628161183414083e-17,5.147720630936188e-16,-0.5246075989663259
5962,Klhl42,2.094621518631323e-17,5.77217010691356e-16,-0.48713109857965353
6814,Nkx2-2,2.354840967721926e-17,6.47123380379806e-16,-0.39594073890557624
8471,Rbm14,2.434878324410402e-17,6.654213056185665e-16,-0.5349856386133514
1190,Tgfbrap1,2.434878324410402e-17,6.654213056185665e-16,-0.35759415138776873
9408,Cdkal1,2.475897542856787e-17,6.747673386083249e-16,-0.32137280790686074
8571,Cdyl,2.5599920057638225e-17,6.957692558522389e-16,-0.37122939053720483
6389,Atf1,2.6469031806183202e-17,7.154593761163126e-16,-0.35933711518607225
391,Coq10b,2.6469031806183202e-17,7.154593761163126e-16,-0.7630073923669993
5646,Plscr3,3.024620616264561e-17,8.1532893070041695e-16,-0.2800901015582893
5311,Hadh,3.12707205013095e-17,8.406555378246058e-16,-0.43022972085720035
9049,Zfp266,3.2872004133032634e-17,8.813082300490294e-16,-0.49954218695229535
5640,Glg1,3.3423534028227625e-17,8.936730328142051e-16,-0.4292453306045285
8112,Gabrg1,3.3984190526910456e-17,9.062145468537067e-16,-0.3738091296267436
6308,Mid2,3.455412249596914e-17,9.189353060554375e-16,-0.4308360426163933
8693,Mob1a,3.881637625097311e-17,1.0267658028098315e-15,-0.35873006262304763
6556,Thrb,3.881637625097311e-17,1.0267658028098315e-15,-0.6647967020158605
5981,Mterf3,4.506570119595537e-17,1.185731334924432e-15,-0.40970202816614965
1396,Naf1,4.506570119595537e-17,1.185731334924432e-15,-0.45846745157604296
4140,Cntn6,4.7361701707427217e-17,1.2428363792880037e-15,-0.29708652782688993
3100,Mir22hg,4.8152381802337325e-17,1.2602420983347174e-15,-0.4548468670438677
7687,2900079G21Rik,5.0603372603679183e-17,1.3208948949028975e-15,-0.4363871621867119
7414,Cep63,5.1447401705514784e-17,1.3393924870333099e-15,-0.447219657376559
2655,Cables1,5.2305313154331105e-17,1.3545980707743393e-15,-0.5327746794403332
3028,Slc4a1ap,5.2305313154331105e-17,1.3545980707743393e-15,-0.4008578245641399
6143,Uggt2,5.3177331980719886e-17,1.3735857579249656e-15,-0.5512837316034824
5467,Hspb1,5.406368680792006e-17,1.392843889559253e-15,-0.2729270601329272
5847,Fbxl20,5.496460990826964e-17,1.4123763268117182e-15,-0.530008892381332
2975,Ccdc184,5.588033726052945e-17,1.4321869857990099e-15,-0.3306642827484847
308,Gm6145,5.969614177369073e-17,1.5260308283388174e-15,-0.2562976972039621
2202,Rcor1,6.068956391709531e-17,1.5434495008530177e-15,-0.36343887905391536
8691,Dkkl1,6.068956391709531e-17,1.5434495008530177e-15,-0.46529301025524994
5866,Shtn1,6.169928734327874e-17,1.5651052556078374e-15,-0.4344719534633903
2880,Asnsd1,6.482892242347807e-17,1.6361033916721136e-15,-0.3079504767397694
7559,Aqp11,6.482892242347807e-17,1.6361033916721136e-15,-0.4311865451292807
7579,Cntfr,6.590652934018956e-17,1.659066907792609e-15,-0.4805253312750333
333,Zfp518a,7.039645190539781e-17,1.767594159137311e-15,-0.30544537436365093
403,Atad2b,7.156526693839493e-17,1.7878666308624776e-15,-0.3917399815938145
6468,Arrdc3,7.156526693839493e-17,1.7878666308624776e-15,-0.4062833304570477
4216,Dffa,7.396060874404165e-17,1.838422870112573e-15,-0.4186246752247298
2624,Trhde,7.396060874404165e-17,1.838422870112573e-15,-0.2956413715534145
5683,Fam174b,7.89909553467024e-17,1.9585401534960572e-15,-0.5453151386183004
3319,Rabl2,8.435839172038216e-17,2.086393923224352e-15,-0.5407360827150391
2039,Gng3,8.861851055625151e-17,2.1862915833740555e-15,1.0348648787833001
5353,Lcat,9.463023863428529e-17,2.323019729054552e-15,-0.46208348106441033
5778,2810004N23Rik,9.463023863428529e-17,2.323019729054552e-15,-0.5298875156892651
9751,Wdr24,9.619494503076494e-17,2.3555856217558356e-15,-0.40844512521310516
1268,Pigz,1.044093732424469e-16,2.5504245172531533e-15,-0.6298182524680476
2144,Cmtm6,1.0613339788056954e-16,2.5861519833312177e-15,-0.23653675167614008
5290,Tbc1d23,1.2705254120032156e-16,3.0882820395449166e-15,-0.47775029837463556
9664,Zfp746,1.2914466350112073e-16,3.116166234186798e-15,-0.48318348883332085
4674,Sertad4,1.2914466350112073e-16,3.116166234186798e-15,-0.36965526245308844
3709,Mknk2,1.2914466350112073e-16,3.116166234186798e-15,-0.4814116863544058
7468,Epg5,1.3785822323248376e-16,3.3183245801434593e-15,-0.36997142257395854
1491,Gps2,1.4012566080730937e-16,3.364716413511436e-15,-0.4229198141500605
6025,Trpt1,1.4242986020880799e-16,3.4035232054244864e-15,-0.3598490883562677
9648,Stk3,1.4242986020880799e-16,3.4035232054244864e-15,-0.48522206817480384
3643,Osgep,1.4477140858702841e-16,3.4428450604602692e-15,-0.31574332956571105
3880,Gm12389,1.4477140858702841e-16,3.4428450604602692e-15,-0.2535827917219615
527,Cldn11,1.471509023240251e-16,3.4910404716824466e-15,1.084543995880889
7529,Tiparp,1.4956894717664616e-16,3.5230609390918108e-15,-0.43838913964726345
5227,Fndc3b,1.4956894717664616e-16,3.5230609390918108e-15,-0.5061755661034688
9250,Zfp385b,1.4956894717664616e-16,3.5230609390918108e-15,-0.5501551176722073
630,Atg5,1.6225931435164035e-16,3.812901180239377e-15,-0.5048503918877838
8493,Gm12346,1.6762761266831093e-16,3.929715573762085e-15,-0.7057243971985026
9812,Adal,1.7037704754011188e-16,3.984728442823468e-15,-0.3489571865725516
7721,Ccdc66,1.7600997350112151e-16,4.106761009072159e-15,-0.27332977630843214
8640,Gm10033,1.7889489139159007e-16,4.164252142440001e-15,-0.3969383183543096
4193,Lrrc7,1.8783226214138038e-16,4.362029505550883e-15,-0.5957177160084566
2698,Mpeg1,1.909081025105352e-16,4.423076951139871e-15,0.690411189330427
6098,Ccdc186,1.940335864020338e-16,4.484986612792805e-15,-0.5088361205990184
1015,Snx11,2.070479277964445e-16,4.774650698578614e-15,-0.5494974367697552
3817,Klhl8,2.1043371732361403e-16,4.830210592766853e-15,-0.4249018561180531
3564,Gm5045,2.1043371732361403e-16,4.830210592766853e-15,-0.3159725804785882
969,Thap2,2.357116118848325e-16,5.3979050379089075e-15,-0.3806046283339306
4480,Tti2,2.3955897116921273e-16,5.473341574542775e-15,-0.339853505169434
1522,Zhx2,2.474403355566763e-16,5.640385344843776e-15,-0.2898160382372694
7605,Rpl31-ps13,2.5557717432955157e-16,5.7991398753262695e-15,-0.3646498056182992
33,Dolpp1,2.5557717432955157e-16,5.7991398753262695e-15,-0.4139524147632585
1281,Ddx50,2.6397764144135757e-16,5.976043036108353e-15,-0.5561725318802804
1245,Mief2,2.7265014691250164e-16,6.158282884487165e-15,-0.4397610797690801
7223,Dok7,2.7709111412322846e-16,6.2443334670184485e-15,-0.34481874325360184
1098,Serf1,2.9084624102484373e-16,6.539413323769952e-15,-0.44159088898638466
1680,Gm2962,2.932032941910369e-16,6.577460747011175e-15,-0.4546906159152124
1299,Bpnt1,3.0038800240166745e-16,6.723390289049086e-15,-0.6513721286696397
8865,Rnf19a,3.0527392714303025e-16,6.8019706333918876e-15,-0.49200303779252064
1134,Trmt12,3.0527392714303025e-16,6.8019706333918876e-15,-0.3278939970291095
4331,Trp53bp2,3.1023816464876547e-16,6.897047557011768e-15,-0.41209001561698066
5090,Lyrm7,3.1528195103420785e-16,6.993462649285691e-15,-0.43533917315861803
8271,Fam208a,3.204065416153754e-16,7.091234711858857e-15,-0.41693851375596314
8759,Mn1,3.2561321120222954e-16,7.190382808981376e-15,-0.44344386986291795
8609,Fam208b,3.362779858930866e-16,7.409349920802463e-15,-0.383846168336488
1517,Gm29216,3.472868748890412e-16,7.617980162477349e-15,0.36924824267100753
8234,Prr3,3.472868748890412e-16,7.617980162477349e-15,-0.3816945897305333
4701,Pcgf3,3.5865080939650245e-16,7.849850569379644e-15,-0.4309034610452258
4934,Cep104,3.7038106223257612e-16,8.088697237675222e-15,-0.3855051307589301
1682,Chml,3.7638717676442434e-16,8.201758457556058e-15,-0.3606535265566828
764,Nxn,3.8248925831908435e-16,8.316409302309235e-15,-0.40384232114112883
2266,Bmt2,3.886888168017466e-16,8.432672071534384e-15,-0.5210852282617902
7776,Smyd4,3.94987385493207e-16,8.550569375676798e-15,-0.2856314774844142
927,Klf2,4.2120326618493064e-16,9.098174481151788e-15,-0.32868686599377384
9475,Klf9,5.620292245841625e-16,1.2113627709828147e-14,-0.8632939411764244
2715,Ndufaf1,5.710876655381484e-16,1.228210929384544e-14,-0.5106649149640754
6489,Mrpl47,5.89638290859215e-16,1.2653560979328015e-14,-0.5013774113372573
1530,Usp38,6.087824033756314e-16,1.3007957487246484e-14,-0.37782126901635404
8098,Wdr44,6.087824033756314e-16,1.3007957487246484e-14,-0.4393461682531452
2299,Gcc1,6.386523985900183e-16,1.3558343732298391e-14,-0.3875353440620115
3678,Rpgrip1l,6.386523985900183e-16,1.3558343732298391e-14,-0.5025397947769532
4375,Slain2,6.386523985900183e-16,1.3558343732298391e-14,-0.4989115744245627
2087,Fastkd2,6.593632602618389e-16,1.3938206696090539e-14,-0.36777592667078096
4937,Myl6b,6.593632602618389e-16,1.3938206696090539e-14,-0.33793417061411013
2037,Ackr1,6.699654562590645e-16,1.4132128483520095e-14,-0.35240331766883504
6045,Kdm6b,7.02790174058706e-16,1.479298551481442e-14,-0.482218048759095
6080,Stk4,7.371983557405792e-16,1.5484295824504352e-14,-0.40558899562988593
9150,Trib1,7.490325210863656e-16,1.5699531209973336e-14,-0.4387340498480725
782,Vars2,7.610538176750555e-16,1.5917770440294555e-14,-0.2870079174576645
884,Mlec,7.856695004795602e-16,1.6397950143975292e-14,-0.5915559894418205
6065,Cacng4,8.240707932328137e-16,1.7091262803883073e-14,-0.3917485112876955
4051,Slc19a2,8.240707932328137e-16,1.7091262803883073e-14,-0.4918908999608682
9223,Tmem136,8.240707932328137e-16,1.7091262803883073e-14,-0.4949632052422297
7159,Mdga1,8.643199909342255e-16,1.78885306910299e-14,-0.44812207405755444
4259,Dcaf10,8.781620410561783e-16,1.813707113187635e-14,-0.4039835210732079
715,Kcnma1,8.922224402318359e-16,1.8389076252528235e-14,-0.5155885303399961
5199,Gabrb2,9.357478939709347e-16,1.9166364213363266e-14,-0.47329363810949143
8060,Ebna1bp2,9.357478939709347e-16,1.9166364213363266e-14,-0.5136145481381238
7981,Dbt,9.357478939709347e-16,1.9166364213363266e-14,-0.37029549747127444
522,Hrk,9.97050409097988e-16,2.037979276282313e-14,-0.3232375481243599
9440,Hexb,1.0129840970718779e-15,2.0662786953262036e-14,0.8959908790557094
7536,Hps4,1.0623055104949798e-15,2.157985300888467e-14,-0.4230673210993521
6587,Phc1,1.0623055104949798e-15,2.157985300888467e-14,-0.5970025153733278
2585,Pou2f1,1.0964930072653098e-15,2.2228699428023997e-14,-0.3971550740051688
1754,Gm28437,1.1052078505839005e-15,2.2359552690851795e-14,0.3485785077746275
1636,Zhx3,1.1139909192333162e-15,2.2491249314235096e-14,-0.5324112853620031
5891,Dram2,1.1317638394333618e-15,2.2803543102880343e-14,-0.45613591624702643
8977,Nasp,1.1681517846026365e-15,2.3488873181044478e-14,-0.24581697204428288
9614,Zfp335,1.1867755123456603e-15,2.376674118144862e-14,-0.5876248324513149
6921,D6Wsu163e,1.1867755123456603e-15,2.376674118144862e-14,-0.36311888961834615
6911,Cdpf1,1.2249047335494003e-15,2.4480772785867106e-14,-0.4259177404350165
4292,Acp6,1.3466806392388462e-15,2.686030557256029e-14,-0.2706027920912817
4076,Mir6240,1.503881261350472e-15,2.993540707955778e-14,-1.2623655372494094
4641,Tpbg,1.5277662490373527e-15,3.0349782131980985e-14,-0.28356874291611245
203,Pcgf6,1.5520247909136885e-15,3.0769902317653546e-14,-0.28770258286289874
738,Nsmaf,1.6016856201370677e-15,3.169095168003202e-14,-0.38654444597933235
4025,Iqgap2,1.6529107925534953e-15,3.263921451243858e-14,-0.4782635796510766
5330,Dock4,1.6791250994416628e-15,3.309080599357843e-14,-0.5165721968300554
8003,Def8,1.7057487854548375e-15,3.348208875893791e-14,-0.5081455650734954
6750,Ncam2,1.7057487854548375e-15,3.348208875893791e-14,-0.36500508684055255
7742,Pex10,1.845231434113269e-15,3.6148266490460534e-14,-0.4665201132333694
4337,Snx15,1.9959336400986106e-15,3.902326383694773e-14,-0.5152359317787285
5717,Unc119b,2.0274973087190922e-15,3.9562191075262285e-14,-0.3622264533608961
5957,Timmdc1,2.1251673125552067e-15,4.138637839194618e-14,-0.3755404749793252
4921,Gnpda2,2.371444865860717e-15,4.609175649893924e-14,-0.4877870301325835
2446,Sez6,2.485405488739519e-15,4.82119931374511e-14,0.7109321260356243
3808,Rbm45,2.645778762665577e-15,5.1222483951175255e-14,-0.42891043199649204
4170,1110038F14Rik,2.729744120531572e-15,5.274484098519305e-14,-0.4342619541411592
8621,Pkp2,2.772705315722047e-15,5.3470514012550115e-14,-0.3627412165826369
7801,Plrg1,2.860634717321472e-15,5.495195972516762e-14,-0.392749436787045
3772,Cdan1,2.860634717321472e-15,5.495195972516762e-14,-0.2626357872481959
3625,Zpr1,3.0448109946015985e-15,5.826366570521008e-14,-0.5795461849234531
9725,Pold2,3.0448109946015985e-15,5.826366570521008e-14,-0.38905849161127115
8012,Itga6,3.0926499894403177e-15,5.895103342106563e-14,-0.47459097160964525
6511,Adcy6,3.0926499894403177e-15,5.895103342106563e-14,-0.4354690419802605
2385,Oxnad1,3.3431712773199835e-15,6.360383355101269e-14,-0.24796312220874217
4824,Entpd5,3.395621985337e-15,6.447771266974845e-14,-0.4628064044333371
8179,Abhd5,3.4488827197090666e-15,6.536359529900728e-14,-0.5158977417001109
3894,Igsf21,3.5578836708042e-15,6.717202892226326e-14,-0.6346957288863768
1768,Actl6a,3.5578836708042e-15,6.717202892226326e-14,-0.41352334927021506
4501,Erf,3.613649051133405e-15,6.80949144054529e-14,-0.5114738113558497
7261,Inip,3.786159764950082e-15,7.12100352750022e-14,-0.4831777642197963
7567,Polr3e,3.905645396340411e-15,7.331793151042824e-14,-0.4121166935175733
854,Tmem94,4.028841694341503e-15,7.534467085467011e-14,-0.4844345800694745
2974,Hbegf,4.028841694341503e-15,7.534467085467011e-14,-0.26702027953647445
2241,Irf2bp1,4.0918666216691435e-15,7.637893677013743e-14,-0.454216834263228
7405,Tagap1,4.155861970898425e-15,7.742738696440324e-14,-0.47656725293534663
8614,Wwox,4.22084243795837e-15,7.849021473444014e-14,-0.33546867350029874
2033,Sned1,4.561051387786608e-15,8.465756356355142e-14,-0.3770940523867399
353,Sumo2,4.704570207585373e-15,8.683267362619794e-14,-0.3943176377501034
8809,Bphl,4.704570207585373e-15,8.683267362619794e-14,-0.45295484836639766
673,Chic2,4.704570207585373e-15,8.683267362619794e-14,-0.274882275255532
9764,Gm1976,4.852532604566071e-15,8.923067854455788e-14,-0.36216063259376163
1008,Pdcd5-ps,4.852532604566071e-15,8.923067854455788e-14,-0.25863224093703874
144,Kif17,4.928222259661634e-15,9.045436514811232e-14,-0.4046805448578077
80,Sntb2,5.083104912758692e-15,9.312436463318841e-14,-0.3732940666672109
6264,Mtm1,5.2427769391766155e-15,9.587207441640344e-14,-0.2517495479438905
1307,2510039O18Rik,5.324454301006668e-15,9.700704677690417e-14,-0.4523751158799003
1780,Ccnc,5.324454301006668e-15,9.700704677690417e-14,-0.46402933705514826
7629,Lss,5.491584753422566e-15,9.96848586524944e-14,-0.41959764466031846
8505,Zfpm2,5.491584753422566e-15,9.96848586524944e-14,-0.42850824469409954
5739,Rnf187,5.663876788255378e-15,1.0243644070605202e-13,0.9887301031115268
7734,Senp8,5.663876788255378e-15,1.0243644070605202e-13,-0.3269353479562671
2167,Tstd2,5.84148712313694e-15,1.0545589800947765e-13,-0.3312089264025744
7141,Prcc,6.309851528759537e-15,1.1370375441533353e-13,-0.3143254744826507
3343,Hspa1b,6.60841230411771e-15,1.1865158425523868e-13,-0.44144155499876003
1721,Iah1,6.60841230411771e-15,1.1865158425523868e-13,-0.47538317549059617
1168,B3galt5,6.920867628356758e-15,1.240364917524156e-13,-0.4641916646626987
7094,Sphk2,7.47424216971932e-15,1.3371189472881238e-13,-0.5571175490176312
9544,Pcm1,7.707587705830083e-15,1.373894867995982e-13,-0.4072698393768208
2936,Supt16,7.707587705830083e-15,1.373894867995982e-13,-0.3446760199820007
1408,Tnip1,7.948099703349066e-15,1.4116795397707774e-13,-0.45280732689984493
4020,Kitl,7.948099703349066e-15,1.4116795397707774e-13,-0.5605328669476952
6188,Insr,8.986236435960042e-15,1.5932049652500481e-13,-0.32167828551201083
5765,Taf3,9.55424196967248e-15,1.6908786369583156e-13,-0.29971960525384844
5568,Lars2,9.627681469093118e-15,1.7008330852453253e-13,-1.4093681549946693
8030,Chic1,9.851349242889609e-15,1.7372441721908538e-13,-0.4905923184478116
4423,Syap1,1.0003293838992126e-14,1.7609001058567457e-13,-0.39507659335675616
4700,6030458C11Rik,1.0314134444781632e-14,1.8123931094533693e-13,-0.49867487611023087
9405,Zfhx4,1.0798297404219804e-14,1.8941056067366404e-13,-0.36130549976994875
4298,Tagap,1.0964602141033855e-14,1.9198727253318218e-13,-0.32078900383979114
3995,Actb,1.2772612494401033e-14,2.2324992121397423e-13,0.5826675365508827
2500,Sox11,1.3167935025700355e-14,2.29753758746479e-13,-0.39916964898471274
3690,Nfkbib,1.337008644214034e-14,2.3246092297380385e-13,-0.36692382440348403
1572,Prkdc,1.337008644214034e-14,2.3246092297380385e-13,-0.5776720554134425
7512,Ints5,1.3575290626560713e-14,2.356146494185353e-13,-0.38795791648720535
5248,Stard3nl,1.4209676221759693e-14,2.4576280919907105e-13,-0.47028303226715895
6847,Rfesd,1.4209676221759693e-14,2.4576280919907105e-13,-0.3649137545980521
6110,Wbp1,1.4427551252377427e-14,2.4909557511303646e-13,-0.5178745659617681
9108,Ccsap,1.510108806764536e-14,2.602701467826055e-13,-0.4126305918663471
7406,Pde3b,1.5332402321784046e-14,2.6379731507723403e-13,-0.5360794918322194
7245,Snap29,1.58055379324326e-14,2.7146560202353423e-13,-0.39230484564758505
8820,Dtna,1.6047463254753524e-14,2.751430744874811e-13,-0.49784710220828465
4219,Zfp950,1.6293030826941546e-14,2.788701625794684e-13,-0.3633706703423467
929,Hps3,1.6795309068260447e-14,2.8697062627340345e-13,-0.2691207389020045
6076,Naa40,1.7312813247501763e-14,2.953028645819568e-13,-0.26251322089977247
2840,Spopl,1.9250649894686236e-14,3.2779118658886564e-13,-0.33088687163532615
6299,Ccdc71l,1.95443600715464e-14,3.310827982667955e-13,-0.3394608288998979
733,Evc2,1.95443600715464e-14,3.310827982667955e-13,-0.3272336046720641
8402,Dennd6b,1.95443600715464e-14,3.310827982667955e-13,-0.5227449109856837
658,Rcsd1,2.0452194733447128e-14,3.4586933760340585e-13,-0.3648116286283978
7269,Pgap1,2.0763927432334914e-14,3.50541867044521e-13,-0.4568770511854545
5099,Abcb10,2.140148020510104e-14,3.6007626474330714e-13,-0.3676089364963291
6899,Cpeb3,2.140148020510104e-14,3.6007626474330714e-13,-0.36123331920121604
2998,March1,2.2394075258327484e-14,3.7549929920446406e-13,-0.3797991341800868
